text,emotion
우린 참 가깝고도 먼 사이야 우리 첨 만났을 때 완 다른 것 같아 난 새벽을 더 좋아하지만 넌 햇살같이 날 환하게 비춰 주곤 해 착각 속에 살게 만들어 날 어제 보다 더 밖은 어두워 이런 밤은 얼마나 더 멀리 데려가는 걸까 그저 작은 새벽일 텐데 우린 참 가깝고도 먼 사이야 난 모르는 척하는 거야 저 만치에 떠 있는 별은 날 하얗게 물들여 놔서 착각 속에 살게 만들곤 해 어제 보다 더 밖은 어두워 이런 밤은 얼마나 더 멀리 데려가는 걸까 그저 작은 새벽일 텐데 woo woo woo woo woo woowoo woo woo woo woo woo 어제 보다 더 밖은 어두워 이런 밤은 얼마나 더 멀리 데려가는 걸까 그저 작은 새벽일 텐데 woo woo woo woo woo woowoo woo woo woo woo woo,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할 게 신경 쓸 게 많아서 그랬던 거야 누구한테 도 피해주긴 싫어 나만 아플게,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할 게 핑계 따 윈 아냐 매일 밤잠이 오지 않아 매일 밤 하루 반을 작업에 다가 부어 놓고 지금 뭐 하고 있는 걸까 한심해 내가 밉다고,2
아무 말도 안 하고 혼자 방에 박혀 위로 따 윈 바라지도 않아 어차피 위로 안돼 답답해 갇혔네,2
내가 만든 미로 안에 헤메고 있지 매일 똑같애간절함을 버리지 않을 거야 힘든 만큼 돌아오겠지 회피와 도피 만이 갈 길이네 엄마 아빠도 눈치 보여 이젠 너무나 아파 마음하지만 너무나 바빠 평일에도 바쁘고 앨범 작업도 해야 돼 공연도 너무나도 많아 피 쳐 링도 너무 많아 그래 신경 쓸 게 너무 많아 그니까 그냥 모른 척 좀 해 줘 신경 쓸 게 많아서 그랬던 거야 누구한테 도 피해주긴 싫어 나만 아플게,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할 게 신경 쓸 게 많아서 그랬던 거야 누구한테 도 피해주긴 싫어 나만 아플게,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할 게 미안 너를 신경 쓰기엔 너무 많아 일이 지금도 잠깐 촬영하고 와서 이걸 쓰고 있지 정신없는 삶 i'm sick of this 거울을 봐 너무나도 많은 것을 짊어지고 있는 날 but u know i can't stop doin mine 돈이 오니까 금방 그게 다는 아냐,2
이 바닥 어떤지 알지 i don't wanna be 중간 피 처 링 벌스 did em all 릴 러 질라 앨범 mixed em all15 년 전부터 이렇게 살았지만 이런 내 앞엔 아직도 먼 길이 남았지,2
baby u should understandwhat i'm goin thru 난 그저 열심히 살고 있는 건데 너는 화나 있지 잘못된 건가,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할 게 신경 쓸 게 많아서 그랬던 거야 누구한테 도 피해주긴 싫어 나만 아플게,2
그냥 나만 힘들게 넌 이해 안 해도 돼 내가 전부 다 감당할게,2
세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이 꼴이야,2
oh my 뒷골 세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이골이나 Skip the detailsJust we livin’ in hell 이건 아침 일찍 깰 때마다 느끼는 현실이지 매일 괜시리 시 곌 탓하지 기지 갤 켜 멍이든 맘 커진 불만의 불덩이를 악으로 견디는 삶 어디를 봐도 어리숙한 머저리들 가득 해 보이는 판국 한국에선 남들이 꼭 그래야 한다는 짓 목매 아까운 시간 돈 털어 억지로 대학 졸업 후 취업 최악인 건 이렇게 앞에 마주친 게 기껏해야 신경 쇠약 현실적 제약 그리고 후회야 도장 찍고 계약 그 순간 피 떡 예약 우린 도살장에 널린 똥개야 머릿속에 악몽이 가득 구멍이 난 듯 주 머 닌 빠듯 뭐 좀 해보려면 이 한 끗발이 먼 일막극과 같은 삶 또 삽을 잡고 땅을 파도 자꾸만 몰려와 늘 산통 까는 파도 근데 짜증 나고 화는 나도 다 들 참고 살아 그 맘은 타는 감정 가득 싸서 가둔 창고 세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이 꼴이야,2
oh my 뒷골 세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이 골이 나오 익숙한 돌팔매 어디든 다 똑같네뭣이든 참고 산대머리는 과 포환 데 꺼지는 자존 감에 꼭 필수야 소화제 터질 듯한 골 싸매 넘치는 잔 또 담배 어리숙하면 낭패 속이는 방법 만렙 거짓은 잘도 말해 본심은 괄호 안에 범인은 바로 앞에 그리고 옆과 뒤에 적당히 해 별것 아닌데 몇 마디에도 혀가 기네 모두 폄하 기계 토라진 회로가 지배 너무나 쉽게 성 난 핏대 온갖 일에 평가질 해 똥파리 떼 성가시게 정말 기대할 수 없나,2
이제 평화 시대 언제 부턴가 귀에 못 박힌 네 척과 치레 덫 다 친 채 옆자리에선 적과 친해 뭔 가 띵해 엉망이 돼 얼빠진 뇌뭐라기에도 쪽팔리네,2
세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이 꼴이야,2
oh my 뒷골 세상을 돌아봐 쏟아지는 말 시 끌 매 사 늘 좋다가 또다시 순간 미끌 태산을 모아 놔도 사실은 다 티끌 지금 난 이골이나,2
하는 일 없이 또 하 룰 지웠지 따 분히 어찌어찌 별반 의미 없이 뭘 하든 미적지 근해 벅찬 느낌 없이 낙을 잃고 지루해 통 감흥이 없이 몸 가득히 퍼지던 깊은 자극이 없이 옛 가슴 뛰던 기억들의 자국이 없이 더 이상 흥미로운 시간 과의 마주 침 없이 팍 끌림 없이 무엇 하나 바꿀 힘 없이 가뿐 히 꺾인 말 뿐인 결심 살 푸시 꺼지고 마는 깜부기 정신 삶을 짊어지고 있단 자부심 없이 난 나를 잃었지 또한 나를 잊었지 주저앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어 가주 저 앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어가 눈물짓지 말자 우리 끈 풀린 신발짝 웅크린 뒤 팔짝 질질 끄는 긴긴 꿈에서 깨 질린 눈 뜨고 보니 지금 여긴 Lilliput 질긴 끈에 칭칭 묶인 기분 이미 움직일 기운 없이 지친 느낌이 군 윙윙 중력의 압박감 무기력한 날 잡아끄는 깊은 방바닥 늪 수 미터만 움직여도 숨이 턱에 부딪혀 무심코 들이켰던 한 술 한숨이 너무 쓰디,2
써 숙인 고개 차마 들지 못해 풀린 신발 끈이 꼭 내 모습인걸,2
애써 거북한 침묵으로 고작 내세우는 여유란 이름으로 포장된 게으름 주저앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어가 주저앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어가 눈물짓지 말자 우리 끈 풀린 신발짝 웅크린 뒤 팔짝 텅텅 빈 인생에 몸서리친 어제의 나는 오늘의 나와 동명 이인 낭떠러지 깊디깊은 구렁텅이 밑에서 번쩍인 빛을 향해 천천히 기어올라 내리막 끝에 시작된 제 2 막 때 지난 옛 희망은 색이 바랬지만 눈을 떠 지금부터 가 승부처 움츠렸던 가슴을 펴 그리고 숨을 쉬어 태풍을 치르고 난 내 꿈은 지금 새 뜻을 이루기 위해 내부 수리 중 고개 묻은 침묵 속의 웅크림은 신발 매듭을 질끈 조여 매는 중일 뿐 주저앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어 가주 저 앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어 가눈 물 짓지 말 자우리 끈 풀린 신발짝 웅크린 뒤 팔짝 주저앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어 가주 저 앉아 무릎 꿇어 하지만 주눅 든 건 아냐 신발 끈을 묶고 다시 일어나 뛰어 가눈 물 짓지 말 자우리 끈 풀린 신발짝 웅크린 뒤 팔짝 뛰어가,2
이렇게 계속해 달리면 숨이 멎을 텐데 이윽고 아침이 눈을 뜨고 나의 어지러운 삶이 멈출 때 Babe I'm comin' home 잠시만 기다리면 문 앞에 서 있을게,2
You won't ever be alone 늦으면 눈 뜰 때 너의 곁에 누워 있을게,2
첫차와 막차 그 사이는 없지 직장이란 쳇바퀴 제자리를 걷지 365일 고인 땀은 널 위해서 알잖아,2
내가 어찌 하루를 버리겠어,2
I'm comin' home 늦을 수도 있지만 집을 향해 흘러가는 이 시간 이 한 적함이 세상의 유일한 완전한 peace Never home without you All alone without you Baby I'm on my way home Babe I'm comin' home 잠시만 기다리면 문 앞에 서 있을게,2
You won't ever be alone 늦으면 눈 뜰 때 너의 곁에 누워 있을게,2
Babe I'm comin' home 잠시만 기다리면 문 앞에 서 있을게,2
You won't ever be alone 늦으면 눈 뜰 때 너의 곁에 누워 있을게,2
Baby I'm on my way home On my way back home 오르막과 내리막 길 이제 헌신 발을 벗고 발자국과 발자취를 여기 신발장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고 오르막과 내리막 길이제 헌신 발을 벗고 발자국과 발자취를 여기 신발 장에 넣고,2
이제야 목적지를 정했지만 가려 한 날 막아서 네 난 갈 길이 먼데 새빨간 얼굴로 화를 냈던 친구가 생각나네,2
이미 난 발걸음을 떼었지만 가려 한 날 재촉하네 걷기도 힘든데 새파랗게 겁에 질려 도망간 친구가 뇌에 맴도 네 건반처럼 생긴 도로 위 수많은 동그라미들 모두가 멈췄다 굴렀다 말은 잘 들어 그건 나도 문제가 아냐 붉은 색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호 등 이내 머릿속을 텅 비워 버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야,2
솔직히 말하자면 차라리 운전대를 못 잡던 어릴 때가 더 좋았었던 것 같아 그 땐 함께 온 세상을 거닐 친구가 있었으니 건반처럼 생긴 도로 위 수많은 조명들이 날 빠르게 번갈아 가며 비추고 있지만 난 아직 초 짜란 말이야 붉은색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호 등 이내 머릿속을 텅 비워 버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야 꼬질꼬질 한 사람이나 부자 곁엔 아무도 없는 삼색 조명과 이색 칠 위에서 있어 괴롭히지 마 붉은색 푸른색 그 사이 3초 그 짧은 시간 노란색 빛을 내는 저기 저 신호 등 이내 머릿속을 텅 비워 버려 내가 빠른지도 느린지도 모르겠어 그저 눈앞이 샛노랄 뿐이야,2
노란 머리 볼에 빨간 홍조 빼빼 묶은 머리 but a girl with bobbed hair 나 신발 꺾어 신고 돌아다녀 Cuz I'm lonely 내가 좋아하는 건 제일 잘하는 건물어 뜯기 꼬집기 깨물기 and 몰래 따라 걷기 with red sunglassHey Miss short skirt lady 손때 묻은 손수건은 좀 떼 줄래,2
Hey 뭐야 긴 생머리 언니헐 아이 컨 택은 그만 부리고 그 손 떼 헝클어 진 머리칼을 흩날리며 네 게 건네 조금은 녹아 흘러내린 아이스크림 좀 따가운 시선 받으면 어 때 네 게 주려고 진득 해진 손바닥으로 달려온 나야 너 진짜 귀여워 진짜 잘생겼어,2
그러니까 여자들이 자꾸 들러붙어 이거 뭐예요,2
저거 뭐예요,2
Hey 뭐야 긴 생머리 언니헐 아이 컨택은 그만 부리고 그 손 떼 U know what I’m saying 헝클어진 머리칼을 흩날리며 네 게 건네 조금은 녹아 흘러내린 아이스크림 좀 따가운 시선 받으면 어 때 네 게 줄려고 진득 해진 손바닥으로 달려 온 나야 Woo Yeah 진짜 얄미운 너 yeah 나는 싫어 네 가 볼 꼬집는 거 빨갛게 익은 내 맘 놀리는 것도 싫어 이렇게 심술 부리는 거야,2
새벽이 오면 나는 세상 제일 바쁘지 남들은 쿨쿨 세상모르고 자기 바쁘지 새벽은 내가 사랑하는 시간 안 자는 사람 다 여기 모여 라 조용한 방 안 시계 소리와 은은한 조명 아래 쌓여 진 책과 쉴 새 없이 흘러나오는 영화를 멍하니 보고 있자 니 센치 해진 내 마음을 알까 새벽만 되면 왜 이럴까 이게 싫은 건 또 아닌 듯해 나도 은근히 즐기는 것 같아 새벽이 오면 나는 세상 제일 바쁘지 남들은 쿨쿨 세상모르고 자기 바쁘지 새벽은 내가 사랑하는 시간 안 자는 사람 다 여기 모여 라 조용해 아늑해 몰랑해 이 기분 아침형 인간은 모를 거야 새벽은 내가 사랑하는 시간 원래 까만 밤을 좋아해 그래 별도 달도 좋아해,2
난 그대 날 사랑하는 줄 착각하고 있었나,2
봐 참 바보 같지 함께 커피 마실 때 내게 웃어 주던,2
너 그때 너 내게 왜 웃어 줬었어,2
요즘 눈 감으면 널 꼭 껴안은 말도 안 되는 상상을 해 그립다 그리워 너 아무 말 없이 날 안아 주고 내 손을 잡아 주던,2
너 왜 그래 왜 그랬어,2
너 보고 싶은 내 맘 모두 짙은 밤이 되어 쏟아진다 쏟아져 이 밤 난 너에게 메시지 한가득 써 놓고도 보내지 못해 바보같이 혹여나 날 더 멀리하게 될까 봐 난 가끔 너와 입을 맞추는 말도 안 되는 상상을 해 그립다 그리워 너 아무 말 없이 날 안아 주고 내 손을 잡아 주던,2
너 왜 그래 왜 그랬어,2
너 보고 싶은 내 맘 모두 짙은 밤이 되어 쏟아져 이 밤,2
"병신 짓 한 놈. 나도 내가 너무 싫지. 날 씹지. 모두 쉽진 않겠지만 내 더러운 때를 씻지. 오늘도 누가 내 이름에 가래 침을 뱉지만, 그래도 음악은 뺏지 마. 쓰지 못한 백지만 멍하니 봐. 뭐하니 그럴수록 쿨 한척해 더 많이 가. 날 욕해. 난 ok 그래도 싸. 안 울게.",2
"내 노랜 끝나지 않은 반성문, 끝낼 수 없어 완성은... 그래서 계속해. 남들이 내 욕 쓸 때, 난 아직 가사를 써. 내 속에서 시작한 얘기를 위해 오늘도 짧아진 연필은 내 손에. 잘못된 선택의 결과. 내 겐 좀 못된 걸... 과거로 가면 난 전부 다 다시는 안 틀려 정답( 알아 틀린 것도, 맞아 늦은 것도) X 2",2
사실 이 얘기는 노래로 만들지 않으려고 했네,2
너가 우연히 혼자 이 노래를 듣게 될 때 어떤 기분 일지 난 잘 알고 있기 때문에 몇 번이고 이 노래를 Track list 에서 뺐네,2
딱 네 마디 가사 쓰는데 1 시간을 넘겨 평소엔 그 시간이면 한 곡을 끝내면서 유난히 이 노래는 시작하기가 어려웠어 여기까지 써 놓고 몇 십 번이나 불렀어 가사를 쓰고 나면 항상 전화기를 붙들고 신이 난 목소리로 너에게 어떠냐고 묻고 그때 마다 넌 별로라고 한 적이 없었지 세상에서 내가 제일 잘한다고 했었지 유독 노래론 속마음 잘 표현 않던,2
